1 92.3182 foo 32.121088932831
2 48.7682 foo 32.121088932830
3 42.6926 foo 32.121088932831
4 32.0793 foo 32.121088932831
5 25.7238 foo 32.121088932831
6 21.4728 foo 32.121088932831
7 18.4295 foo 32.121088932830
8 16.1796 foo 32.121088932830
9 14.4001 foo 32.121088932830
10 12.9772 foo 32.121088932830
11 12.2409 foo 32.121088932830
12 10.8655 foo 32.121088932830
13 10.0505 foo 32.121088932830
14 9.85639 foo 32.121088932830
15 9.23824 foo 32.121088932830
16 9.12588 foo 32.121088932830
17 7.81465 foo 32.121088932830
18 8.15399 foo 32.121088932830
19 7.66915 foo 32.121088932830
20 7.22013 foo 32.121088932830
21 6.89644 foo 32.121088932830
22 6.63656 foo 32.121088932830
23 6.65367 foo 32.121088932830
24 6.93136 foo 32.121088932830
25 5.87195 foo 32.121088932830
26 5.82811 foo 32.121088932830
27 5.47079 foo 32.121088932830
28 5.43645 foo 32.121088932830
29 5.90832 foo 32.121088932830
30 4.98897 foo 32.121088932830
31 4.87663 foo 32.121088932830
32 4.68506 foo 32.121088932830
33 4.60304 foo 32.121088932830
34 4.41849 foo 32.121088932830
35 4.33798 foo 32.121088932830
36 4.16877 foo 32.121088932830
37 4.06446 foo 32.121088932830
38 4.04558 foo 32.121088932830
39 3.87124 foo 32.121088932830
40 3.75873 foo 32.121088932830
